neutral,Lee Mason has been dropped by United for Saturday\u2019s fixture against Arsenal. Looks like Howard Webb has been brought back into the team.
negative,OU really has nothing play for anymore. Screw the sun bowl or cotton bowl. if we aren\u2019t in a bcs bowl game\u002c it\u2019s a disappointing season.
positive,@nayibsk8 I am in salt lake training at the moment. going good! si claro papi we will Skype tomorrow! miss you no homo
negative,@NickiOswalt wrong. I think you\u2019re Tom\u002c I\u2019m April. Obviously. Or you\u2019re Jerry.
neutral,@headder_means23 aj wants to go to the pacers game saturday if there is any tickets
neutral,The heat is gunna kill the Knicks tomorrow
positive,RFT @MeekMill: Skype nights! might as well Skype with someone who gonna be at the mmg tour at 1st mariner
neutral,October 12th will be the anniversary of Wizards Of Waverly Place!
positive,Ima be so happy if the Lakers beat the Clippers tomorrow. Ive been hearing too many loud all of a sudden clipper fans
neutral,I basically live here. Find me on the 4th floor! (@ Dr. Martin Luther King Jr. Library) on #Yelp http://t.co/p5G5YbAz
negative,"How are these fools talking about \""Niners are the best team in the NFC\"".Last time i checked\u002c the Giants SHAT on them. Held them to FG in 4th"
neutral,New Post: Homeschool Friday - Beginning of the week we did a little book on Martin Luther King Jr. find the... http://t.co/fQpk30GJ
neutral,@billmaher Just thinking of the mag on exorcisms u mentioned Fri. u need 2 c the documentary The Devil Inside which is based on true events
positive,Had such a great time lastnight at the PIPA 2nd Year solos - fantastic to see new talent on stage :D
neutral,Tomorrow is Support the Packers day at work. I may wear this little diddy... http://t.co/lnqYXy8a
neutral,Considering expectations going into the yr & the mishandling of 4th qtr vs UNC someone should turn the hot water on in TOB\u2019s beach house.
positive,I think @WayneRooney is my besy player for Manchester United then it is Robin Van Persie good luck aginst Arsneal at Old Trafoord Saturday
neutral,Snow White and the Huntsman\u002c then the Scream movies with this guy on Sunday ( : #excited @alex15quintero
neutral,2 days away from the @wbff New England Fitness Weekend! Check in starts Friday\u002c 11/2\u002c from 4-7 PM\u002c followed by a mandatory athletes meeting.
neutral,November 1st 2003: Cristiano Ronaldo scored his first Manchester United goal with 18 yrs - 269 days old.
positive,Asif the next Pretty Little Liars episode is in January\u002c I CAN\u2019T WAIT SO LONG. The halloween episode was next level tho
neutral,FoxBusiness: Barclays Profit Driven by Investment Banking: Barclays PLC (BCS) Wednesday continued to reap the re... http://t.co/K66RCLuW
neutral,Just watched my movie\u002c Contraband! Look 4 me in the movies The Bay and Flight in theaters & On Demand on Nov 2! #Contraband #TheBay #Flight
neutral,Louis Oosthuizen is now three strokes clear in China - He is playing the 17th hole - Phil Mickelson remains second on the second day.
positive,Pretty Little Liars just blew my mind!! #AtrAin was everything I\u2019d hoped for. Is it January yet..?
positive,@DritaDavanzo you know I exist! Yay! I\u2019m a big fan and so excited to watch Mob Wives in Jan! :)
neutral,@UnionJworld #unionjfollowme i have maths all day tomorrow +mon and maths GCSE on tue then another maths GCSE and friday a 3hr english exam
positive,@The_GilmoreEra GEAUX TIGERS! Hope to see you wearing that purple and gold on Saturday nights in Death Valley!
neutral,The firewall? Obama\u2019s last stops of the 2012 campaign next Monday will be in Wisconsin\u002c Ohio and Iowa -- where his 2008 bid began.
neutral,Who left the door unlocked in Tuesday\u2019s Wizards game?  Our @AlldaymattyJay breaks it down. http://t.co/RgkZNWMx
neutral,@HersheyMontana make u register for the undergrad summit in ATL jan 25-26
positive,Congrats Sarah Geronimo for winning the Best Local Video Artist in 8th USTv Student\u2019s Choice Awards.. We are so proud of you...
neutral,Onto the 9th season of Greys Anatomy.
positive,@DeanWardley haha I have no1 to play out with until 2moro #vodkaonhold it\u2019s getting better :) Newcastle is the best though! #Prydz #dec #? X
neutral,@NBA let me get this straight.. 2nd day of the NBA season\u002c and only 2 games were scheduled??? And 1 was postponed? WTF
neutral,Spoke to a sheikh from Dubai at Goodison on Sunday with his full costume on I gave him our details he said hell be in touch for LFC glasses
positive,Just had our meeting with Angie and George from Big Brother... We all getting excited about Saturday night we... http://t.co/EKEbt8zt
positive,happy 2nd birthday Firework\u002c @katyperry you saved me in every single way someone can be saved.
positive,S/O to @BOSSMAN_QUAY & hope he has safe travels tomorrow.  #HerdNation could use you.  Doc loves those Florida boys.  #SpeedKills
positive,@justinbieber please Justin follow me ! Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3
neutral,@derrickmckee need tailgate tips! How do you keep food warm w/ no crock pot? Wanna make buffalo chix dip for WVU game Saturday!
neutral,Then the 1st song is Devils and the time on it is 3:16 and if you look at the bible verse John 3:16
negative,#TalkLikeYourBestFriend C\u2019mon Big Ben! We\u2019ll never win the Super Bowl if you keep throwing a pick six all the time!
positive,Thursday\u2019s Top 5: One game\u002c five great plays from an exciting night in the NBA on Thursday. http://t.co/4rJ3rsyK
positive,I\u2019m a real nigga 1st\u002c get money 2nd break bread with my niggas we like family so respect it-Yo Gotti
positive,Indiana men\u2019s 1st basketball game tonight!!! Lets go Hooisers!!! #indianamensbasetball #1game #love http://t.co/QxukpbIW
neutral,@MikeDeeFins @miamidolphins should consider a rally towel for the Pats game! Haven\u2019t had that  environment at Sun Life since 08 playoffs!
positive,had such an epic night. gonna pay for it tomorrow when Raw hits Newcastle.  #WWE #RAW
positive,@iamtheboyking @bradnosan I agree but Zeller is a great complement to Kyrie and Andy\u2019s style of play is exactly what the 2nd team needs
positive,Lana Del Rey on the 15th of May? (Unintentional rhyme) someone must come with!
neutral,@Tylerfootballs  nothin Friday night b cuz I got a game Saturday but Saturday night I think I\u2019m hanging out with nick\u002c pat\u002c drake\u002c and Ben
neutral,One of these days the sun is gonna come out again... Grey\u002c rainy\u002c cloudy day after day in #TDot #Toronto
positive,Can\u2019t wait for January to roll around with Raylan Givens and some new episodes of Justified. #bamf
positive,@NinaStClair12 You find her and you may get a reason to stay longer here in Philly :-)
neutral,@_SpeakOnlyTruth lol yes look on Wiki under the 29th.
positive,want to see lana del rey in london so much in may!
neutral,@TheSohai you get ready 1st. I otw back from school only . on ur Skype 1st
negative,No new Grey\u2019s or Scandal. :( Must be a sign that I\u2019m supposed to study for our exam Monday... (which I completely forgot about!)
negative,And NOW we have no power! :( I wonder if CES does since it is only two blocks away? Kiddos may be coming home from school.
neutral,Anyone wanna go to a free concert Saturday in Georgia with me?
neutral,Just notified that Steelers can\u2019t find hotel rooms in NY so they\u2019re leaving Sunday morning. Thank you\u002c scorecenter\u002c for this breaking news.
neutral,Kirk Gone Acoustic with Quentin May @thirstnhowllr 8:00 TONIGHT!! #KGA
neutral,some guy sat next to me and tried to start a conversation but then he saw me reblogging 1D stuff on tumblr and left ahahahaha
neutral,Let the debate begin: Eli or Big Ben: When the Steelers play the Giants on Sunday\u002c there will be something swirling... http://t.co/t0NNmLzF
neutral,Q2 3:51. Trent Richardson rushed right to the Cleveland 49 for 12 yards. 1st & 10.
positive,We are @ Club H Disco dancing the night away! Thanks Jan for dedicating your the devil in disguise by Elvis to me!!
neutral,@kneadwithlove  A trunk show by Pipa & bella & EKSMS on Nov 1st @ Escobar with complimentary Cocktail workshop & designer Jewelry.RSVP to us
neutral,Heat\u002cCeltics\u002cBulls\u002cknicks>RT @Gama_Maverick: Who do you have at 4th?@ShazLNS @IamLethabo
positive,Even if I knew that tomorrow the world would still go to pieces\u002c I would still plant my apple tree. - Martin Luther King Jr.
positive,I\u2019m getting off work tomorrow. Then coming home to watch the Heat win and talk shit.
negative,Kenya Powerites\u002c may all thy respective spouses cheat on thee for denying me a rerun of the El Classico.
neutral,@DamiOyerinde17 @slimjeanteam ios5 at the moment gonna upgrade tomorrow Cbb tonight
neutral,My Pain may be the reason for sumbodies laugh.But my laugh must never be the reason for sumbodies pain
neutral,Howard Webb will officiate the West Ham vs Manchester City game tomorrow.  <BJ> http://t.co/rWMsCCNa
positive,We\u2019re going to a Patriots game! Monday night football baby! Can\u2019t wait! http://t.co/2YC1901A
positive,Tyler is gonna be so swagged out tomorrow\u002c im gonna have to take an instagram pic with him
positive,@jasonbroccoli - Jason\u002c Loving Your Performances. May Your Disco Balls Shine! You Are Truly the Hot Slut of the Day. http://t.co/7obQMSvR
neutral,Just sat through my first seminar\u002c uni was not made for me! Now to see what Plymouth is saying tonight!
neutral,Arsenal FC Vs Manchester United - A close contest or not?: Saturday at Old Trafford will see the G... http://t.co/j4jV5fvq #AFC #Arsenal
positive,On the bright side\u002c looking forward to Cambridge City away in the FA Cup tomorrow night\u002c should be a laugh! #mkdons
negative,That 2nd half was shit LA didnt deserve to win it Vancouver played tough and didnt deserve to be screwed by the ref
negative,Tomorrow marks the start of what is usually Chelsea\u2019s worst month. Swansea\u002c Shakhtar\u002c Pool\u002c WBA\u002c Juve\u002c City & Fulham over 4 weeks - TOUGH!
negative,I seriously may be the only person who doesn\u2019t like Madonna
neutral,Carnival tomorrow. Then going to mcdonalds with Deztanee and Sam after. \m/
positive,The 2nd instructor had the audacity to play Prince Delirious for one of the songs. I never thought of Prince and Zumba together but it works
negative,@revmagdalen well since the GOP and DNC are the same...you\u2019re out of luck. Both support NDAA\u002c SOPA\u002c Endless war\u002c drones of the US\u002cno 4th am.
neutral,Did a decision by TOB cost #NCSU the win and their streak against #UNC Find out on the new podcast tomorrow! http://t.co/NKABcVQn
negative,@jpugh3rd This game reminds me of the Cotton Bowl game; we controlled it\u002c but not enough points.  Afraid of 2nd half LSU dominance.
positive,@ozveldo only messin bud- hope alls well with ya. Lookin like march 9th for the trip to Liverpool!
positive,@ChazzWoodson you\u2019re better when we were talking black lacrosse players after we won our 3rd straight all state sugar bowl
negative,I haven\u2019t eaten chicken nuggets since I was like 6 or 7.. Who wants to get some McDonald\u2019s with me tomorrow?
positive,@officialdfoster Happy Birthday! (I know it\u2019s already Friday in Singapore\u002c but Happy Birthday anyway!)
neutral,@russfee Contraband. Friend bought it in Whitefish. I\u2019m going there in January\u002c maybe we can make a deal.
positive,Wonder who the 1st person to bring a JOHN 3:16 sign to a Ball Game was?!? I\u2019d like to Kiss his (or HeER\u2019s) face... and I\u2019m NOT GAY.
neutral,@jasmine_hugo What you doing tomorrow? Im trying to find plans to get out of going Plymouth w/ parents
positive,First show at NLC had an amazing time with some talented people! <3 now time to rest so I can do it again tomorrow #werewolves @sayurijunie
negative,Sooo I didn\u2019t know the first Friday The 13th didn\u2019t have Jason in it.....
negative,Words with friends just made me watch an ad for the DVD release of Red Tails. Now I may have to pay Zinga or they may make me watch it again
negative,In case you weren\u2019t invited . . .:   ..it \u2019may\u2019 have been because Andy was hiding a deep\u002cdark secret   Personali... http://t.co/JL5WlVB7
positive,@imMEGANda I see a bit of Christian in him\u002c at 1st I wnt him for the role until I saw Matt. I loved him more wen I got 2 watch White Collar.
neutral,With the Spireites short of defensive options ahead of Saturday\u2019s FA Cup first-round tie at home to @Official_HUFC
neutral,#ff @ditchydj the NW\u2019s finest DJ\u002c on air in Yorkshire today\u002c Lancashire tomorrow and Liverpool on Sunday!! Tune in and give him a listen x
